ablation,dataset,regime,split,seed,episodes,success,success_probability,mechanism_recall,coverage_false_negative,tail_failure,redundancy_rate,selection_cost,data_efficiency_proxy
minus_redundancy_penalty,single_arm_tabletop,irreversible_side_effect_gap,combined_stress,0,84,0.5476,0.5779,0.5936,0.0474,0.0977,0.2066,0.1837,0.6123
minus_redundancy_penalty,single_arm_tabletop,irreversible_side_effect_gap,combined_stress,1,84,0.5119,0.5688,0.5883,0.0405,0.0984,0.2158,0.1837,0.6001
minus_redundancy_penalty,single_arm_tabletop,irreversible_side_effect_gap,combined_stress,2,84,0.5833,0.5685,0.6105,0.0377,0.0913,0.2104,0.1837,0.6006
minus_redundancy_penalty,single_arm_tabletop,irreversible_side_effect_gap,combined_stress,3,84,0.5714,0.5775,0.6183,0.0392,0.0999,0.2063,0.1837,0.5926
minus_redundancy_penalty,single_arm_tabletop,irreversible_side_effect_gap,combined_stress,4,84,0.5357,0.5717,0.5976,0.0399,0.0956,0.2199,0.1837,0.5991
minus_redundancy_penalty,single_arm_tabletop,irreversible_side_effect_gap,combined_stress,5,84,0.5833,0.5757,0.6133,0.0466,0.1009,0.2069,0.1837,0.583
minus_redundancy_penalty,single_arm_tabletop,irreversible_side_effect_gap,combined_stress,6,84,0.5476,0.5751,0.6142,0.0396,0.1005,0.2129,0.1837,0.608
minus_redundancy_penalty,single_arm_tabletop,combined_coverage_gap,combined_stress,0,84,0.5714,0.5631,0.6169,0.065,0.1095,0.2191,0.1837,0.6025
minus_redundancy_penalty,single_arm_tabletop,combined_coverage_gap,combined_stress,1,84,0.6905,0.5647,0.6213,0.0688,0.1108,0.2084,0.1837,0.6109
minus_redundancy_penalty,single_arm_tabletop,combined_coverage_gap,combined_stress,2,84,0.5357,0.5516,0.601,0.0645,0.0976,0.2167,0.1837,0.602
minus_redundancy_penalty,single_arm_tabletop,combined_coverage_gap,combined_stress,3,84,0.5833,0.5623,0.5875,0.0602,0.1029,0.2031,0.1837,0.5781
minus_redundancy_penalty,single_arm_tabletop,combined_coverage_gap,combined_stress,4,84,0.619,0.5569,0.5984,0.061,0.1014,0.2141,0.1837,0.614
minus_redundancy_penalty,single_arm_tabletop,combined_coverage_gap,combined_stress,5,84,0.5833,0.5624,0.6057,0.0522,0.1,0.2141,0.1837,0.6081
minus_redundancy_penalty,single_arm_tabletop,combined_coverage_gap,combined_stress,6,84,0.5476,0.5537,0.6005,0.0663,0.112,0.2083,0.1837,0.5852
minus_redundancy_penalty,mobile_manipulation,nominal_coverage,combined_stress,0,84,0.5833,0.5768,0.5959,0.017,0.0551,0.2118,0.1837,0.6173
minus_redundancy_penalty,mobile_manipulation,nominal_coverage,combined_stress,1,84,0.6429,0.5915,0.5973,0.0225,0.0445,0.2104,0.1837,0.6065
minus_redundancy_penalty,mobile_manipulation,nominal_coverage,combined_stress,2,84,0.6667,0.5693,0.6058,0.0293,0.05,0.2133,0.1837,0.6051
minus_redundancy_penalty,mobile_manipulation,nominal_coverage,combined_stress,3,84,0.5595,0.5813,0.6207,0.0242,0.0547,0.2073,0.1837,0.6003
minus_redundancy_penalty,mobile_manipulation,nominal_coverage,combined_stress,4,84,0.6071,0.5975,0.6036,0.0155,0.0528,0.2063,0.1837,0.5952
minus_redundancy_penalty,mobile_manipulation,nominal_coverage,combined_stress,5,84,0.6667,0.5825,0.5891,0.0228,0.0526,0.2111,0.1837,0.6075
minus_redundancy_penalty,mobile_manipulation,nominal_coverage,combined_stress,6,84,0.5238,0.5812,0.6159,0.0243,0.0401,0.2096,0.1837,0.5923
minus_redundancy_penalty,mobile_manipulation,contact_transition_gap,combined_stress,0,84,0.5833,0.5653,0.5908,0.0487,0.0984,0.2143,0.1837,0.5968
minus_redundancy_penalty,mobile_manipulation,contact_transition_gap,combined_stress,1,84,0.5595,0.5639,0.5964,0.0463,0.0954,0.2105,0.1837,0.5947
minus_redundancy_penalty,mobile_manipulation,contact_transition_gap,combined_stress,2,84,0.5,0.5508,0.5923,0.0537,0.0892,0.2151,0.1837,0.6079
minus_redundancy_penalty,mobile_manipulation,contact_transition_gap,combined_stress,3,84,0.5595,0.5526,0.5957,0.0524,0.0903,0.2161,0.1837,0.6014
minus_redundancy_penalty,mobile_manipulation,contact_transition_gap,combined_stress,4,84,0.5357,0.5645,0.6069,0.0438,0.0935,0.2113,0.1837,0.5989
minus_redundancy_penalty,mobile_manipulation,contact_transition_gap,combined_stress,5,84,0.5357,0.5467,0.6081,0.0527,0.0912,0.2089,0.1837,0.6046
minus_redundancy_penalty,mobile_manipulation,contact_transition_gap,combined_stress,6,84,0.4762,0.5648,0.6174,0.0588,0.095,0.2087,0.1837,0.5968
minus_redundancy_penalty,mobile_manipulation,force_tactile_gap,combined_stress,0,84,0.5357,0.5543,0.6177,0.0557,0.0926,0.2008,0.1837,0.5986
minus_redundancy_penalty,mobile_manipulation,force_tactile_gap,combined_stress,1,84,0.5,0.546,0.6231,0.0603,0.0885,0.2068,0.1837,0.6019
minus_redundancy_penalty,mobile_manipulation,force_tactile_gap,combined_stress,2,84,0.5238,0.5542,0.6002,0.0482,0.089,0.209,0.1837,0.594
minus_redundancy_penalty,mobile_manipulation,force_tactile_gap,combined_stress,3,84,0.631,0.57,0.5974,0.0523,0.078,0.2132,0.1837,0.6176
minus_redundancy_penalty,mobile_manipulation,force_tactile_gap,combined_stress,4,84,0.5119,0.5521,0.6035,0.0559,0.1048,0.2173,0.1837,0.5846
minus_redundancy_penalty,mobile_manipulation,force_tactile_gap,combined_stress,5,84,0.4524,0.5633,0.6045,0.0496,0.1007,0.2094,0.1837,0.598
minus_redundancy_penalty,mobile_manipulation,force_tactile_gap,combined_stress,6,84,0.5238,0.5554,0.6126,0.0597,0.0978,0.2089,0.1837,0.5793
minus_redundancy_penalty,mobile_manipulation,recovery_gap,combined_stress,0,84,0.5595,0.5504,0.6032,0.0571,0.0929,0.2065,0.1837,0.5955
minus_redundancy_penalty,mobile_manipulation,recovery_gap,combined_stress,1,84,0.6429,0.5525,0.5817,0.0588,0.1017,0.2088,0.1837,0.6021
minus_redundancy_penalty,mobile_manipulation,recovery_gap,combined_stress,2,84,0.4881,0.5463,0.6094,0.0614,0.1008,0.2155,0.1837,0.5985
minus_redundancy_penalty,mobile_manipulation,recovery_gap,combined_stress,3,84,0.5476,0.5438,0.5942,0.0518,0.1001,0.2148,0.1837,0.5982
minus_redundancy_penalty,mobile_manipulation,recovery_gap,combined_stress,4,84,0.5952,0.5534,0.5969,0.0547,0.1038,0.206,0.1837,0.5946
minus_redundancy_penalty,mobile_manipulation,recovery_gap,combined_stress,5,84,0.6667,0.5491,0.6028,0.0538,0.0953,0.2102,0.1837,0.6018
minus_redundancy_penalty,mobile_manipulation,recovery_gap,combined_stress,6,84,0.5119,0.5561,0.5915,0.0562,0.0975,0.2163,0.1837,0.615
minus_redundancy_penalty,mobile_manipulation,deformable_gap,combined_stress,0,84,0.6071,0.5482,0.6085,0.0614,0.1138,0.2123,0.1837,0.6197
minus_redundancy_penalty,mobile_manipulation,deformable_gap,combined_stress,1,84,0.5119,0.5594,0.5926,0.0557,0.1046,0.2025,0.1837,0.593
minus_redundancy_penalty,mobile_manipulation,deformable_gap,combined_stress,2,84,0.4405,0.5492,0.6173,0.0606,0.0962,0.2105,0.1837,0.5965
minus_redundancy_penalty,mobile_manipulation,deformable_gap,combined_stress,3,84,0.5238,0.5532,0.5999,0.0519,0.099,0.2096,0.1837,0.5886
minus_redundancy_penalty,mobile_manipulation,deformable_gap,combined_stress,4,84,0.5119,0.545,0.6268,0.0641,0.0968,0.2132,0.1837,0.603
minus_redundancy_penalty,mobile_manipulation,deformable_gap,combined_stress,5,84,0.5595,0.549,0.5932,0.0473,0.1098,0.2089,0.1837,0.6032
minus_redundancy_penalty,mobile_manipulation,deformable_gap,combined_stress,6,84,0.6071,0.5487,0.611,0.0546,0.0935,0.2064,0.1837,0.6013
minus_redundancy_penalty,mobile_manipulation,irreversible_side_effect_gap,combined_stress,0,84,0.6071,0.5634,0.6269,0.0631,0.1033,0.2131,0.1837,0.6144
minus_redundancy_penalty,mobile_manipulation,irreversible_side_effect_gap,combined_stress,1,84,0.4643,0.5466,0.6047,0.0596,0.1055,0.2119,0.1837,0.6018
minus_redundancy_penalty,mobile_manipulation,irreversible_side_effect_gap,combined_stress,2,84,0.5,0.5388,0.6059,0.0446,0.1012,0.2031,0.1837,0.596
minus_redundancy_penalty,mobile_manipulation,irreversible_side_effect_gap,combined_stress,3,84,0.4881,0.5369,0.5988,0.0516,0.1012,0.2074,0.1837,0.5899
minus_redundancy_penalty,mobile_manipulation,irreversible_side_effect_gap,combined_stress,4,84,0.5595,0.5329,0.6078,0.0516,0.105,0.2032,0.1837,0.6152
minus_redundancy_penalty,mobile_manipulation,irreversible_side_effect_gap,combined_stress,5,84,0.5357,0.5592,0.6108,0.0596,0.0988,0.2072,0.1837,0.5959
minus_redundancy_penalty,mobile_manipulation,irreversible_side_effect_gap,combined_stress,6,84,0.631,0.5494,0.6157,0.057,0.0936,0.2113,0.1837,0.5939
minus_redundancy_penalty,mobile_manipulation,combined_coverage_gap,combined_stress,0,84,0.5357,0.5374,0.6209,0.0671,0.1062,0.2094,0.1837,0.5962
minus_redundancy_penalty,mobile_manipulation,combined_coverage_gap,combined_stress,1,84,0.5952,0.5347,0.6059,0.0768,0.1105,0.2084,0.1837,0.5998
minus_redundancy_penalty,mobile_manipulation,combined_coverage_gap,combined_stress,2,84,0.4762,0.5206,0.6021,0.0755,0.1176,0.2099,0.1837,0.6024
minus_redundancy_penalty,mobile_manipulation,combined_coverage_gap,combined_stress,3,84,0.6071,0.5272,0.6099,0.0722,0.1135,0.208,0.1837,0.6066
minus_redundancy_penalty,mobile_manipulation,combined_coverage_gap,combined_stress,4,84,0.5119,0.5279,0.6029,0.0797,0.1119,0.2078,0.1837,0.5965
minus_redundancy_penalty,mobile_manipulation,combined_coverage_gap,combined_stress,5,84,0.4762,0.5348,0.6097,0.0746,0.1132,0.2129,0.1837,0.6022
minus_redundancy_penalty,mobile_manipulation,combined_coverage_gap,combined_stress,6,84,0.5238,0.5267,0.6154,0.0727,0.1159,0.2185,0.1837,0.592
minus_redundancy_penalty,bimanual_manipulation,nominal_coverage,combined_stress,0,84,0.6429,0.581,0.5941,0.0314,0.0518,0.2149,0.1837,0.6033
minus_redundancy_penalty,bimanual_manipulation,nominal_coverage,combined_stress,1,84,0.5357,0.58,0.6027,0.0232,0.0494,0.2125,0.1837,0.6121
minus_redundancy_penalty,bimanual_manipulation,nominal_coverage,combined_stress,2,84,0.5833,0.5821,0.6003,0.0188,0.0504,0.2104,0.1837,0.6025
minus_redundancy_penalty,bimanual_manipulation,nominal_coverage,combined_stress,3,84,0.4762,0.5809,0.5924,0.0301,0.0519,0.2168,0.1837,0.6035
minus_redundancy_penalty,bimanual_manipulation,nominal_coverage,combined_stress,4,84,0.5238,0.5757,0.6015,0.0283,0.0477,0.2085,0.1837,0.5887
minus_redundancy_penalty,bimanual_manipulation,nominal_coverage,combined_stress,5,84,0.5595,0.5873,0.6135,0.0245,0.0416,0.2116,0.1837,0.5943
minus_redundancy_penalty,bimanual_manipulation,nominal_coverage,combined_stress,6,84,0.5595,0.5835,0.6086,0.0268,0.0447,0.2017,0.1837,0.6015
minus_redundancy_penalty,bimanual_manipulation,contact_transition_gap,combined_stress,0,84,0.4762,0.5538,0.596,0.0622,0.0936,0.2132,0.1837,0.6096
minus_redundancy_penalty,bimanual_manipulation,contact_transition_gap,combined_stress,1,84,0.5714,0.5571,0.5953,0.0583,0.086,0.218,0.1837,0.578
minus_redundancy_penalty,bimanual_manipulation,contact_transition_gap,combined_stress,2,84,0.4762,0.5606,0.6117,0.0545,0.0911,0.2076,0.1837,0.6017
minus_redundancy_penalty,bimanual_manipulation,contact_transition_gap,combined_stress,3,84,0.4643,0.5494,0.6065,0.0562,0.0945,0.2148,0.1837,0.5962
minus_redundancy_penalty,bimanual_manipulation,contact_transition_gap,combined_stress,4,84,0.4643,0.5502,0.5936,0.0616,0.0936,0.2064,0.1837,0.6094
minus_redundancy_penalty,bimanual_manipulation,contact_transition_gap,combined_stress,5,84,0.5357,0.5501,0.6213,0.0652,0.0973,0.2106,0.1837,0.6051
minus_redundancy_penalty,bimanual_manipulation,contact_transition_gap,combined_stress,6,84,0.6429,0.5511,0.6027,0.0538,0.0886,0.2102,0.1837,0.5956
minus_redundancy_penalty,bimanual_manipulation,force_tactile_gap,combined_stress,0,84,0.5714,0.5475,0.6089,0.0608,0.0913,0.2112,0.1837,0.6072
minus_redundancy_penalty,bimanual_manipulation,force_tactile_gap,combined_stress,1,84,0.6786,0.5581,0.5971,0.0567,0.0909,0.2099,0.1837,0.5926
minus_redundancy_penalty,bimanual_manipulation,force_tactile_gap,combined_stress,2,84,0.5119,0.5565,0.6148,0.0698,0.0987,0.2136,0.1837,0.5955
minus_redundancy_penalty,bimanual_manipulation,force_tactile_gap,combined_stress,3,84,0.5119,0.5562,0.6032,0.0615,0.0956,0.21,0.1837,0.6026
minus_redundancy_penalty,bimanual_manipulation,force_tactile_gap,combined_stress,4,84,0.4643,0.5501,0.6155,0.0638,0.0943,0.2082,0.1837,0.5975
minus_redundancy_penalty,bimanual_manipulation,force_tactile_gap,combined_stress,5,84,0.6786,0.5466,0.6018,0.0588,0.0933,0.2111,0.1837,0.5956
minus_redundancy_penalty,bimanual_manipulation,force_tactile_gap,combined_stress,6,84,0.619,0.5514,0.6073,0.0616,0.1042,0.2069,0.1837,0.6004
minus_redundancy_penalty,bimanual_manipulation,recovery_gap,combined_stress,0,84,0.5357,0.5404,0.5888,0.0578,0.0872,0.2071,0.1837,0.5893
minus_redundancy_penalty,bimanual_manipulation,recovery_gap,combined_stress,1,84,0.5595,0.5535,0.6072,0.0542,0.1004,0.2069,0.1837,0.5945
minus_redundancy_penalty,bimanual_manipulation,recovery_gap,combined_stress,2,84,0.5238,0.548,0.6029,0.0602,0.0885,0.208,0.1837,0.5891
minus_redundancy_penalty,bimanual_manipulation,recovery_gap,combined_stress,3,84,0.5833,0.5479,0.6157,0.0641,0.0934,0.2139,0.1837,0.6005
minus_redundancy_penalty,bimanual_manipulation,recovery_gap,combined_stress,4,84,0.3929,0.5368,0.5973,0.058,0.1023,0.221,0.1837,0.6001
minus_redundancy_penalty,bimanual_manipulation,recovery_gap,combined_stress,5,84,0.5952,0.5416,0.6138,0.0532,0.0994,0.2053,0.1837,0.6237
minus_redundancy_penalty,bimanual_manipulation,recovery_gap,combined_stress,6,84,0.5119,0.5338,0.6124,0.053,0.0954,0.2146,0.1837,0.6057
minus_redundancy_penalty,bimanual_manipulation,deformable_gap,combined_stress,0,84,0.6071,0.5503,0.6171,0.0562,0.0991,0.2091,0.1837,0.5862
minus_redundancy_penalty,bimanual_manipulation,deformable_gap,combined_stress,1,84,0.5595,0.5522,0.6117,0.0518,0.1013,0.2067,0.1837,0.602
minus_redundancy_penalty,bimanual_manipulation,deformable_gap,combined_stress,2,84,0.4881,0.5321,0.6038,0.0605,0.097,0.209,0.1837,0.5854
minus_redundancy_penalty,bimanual_manipulation,deformable_gap,combined_stress,3,84,0.5238,0.5457,0.6205,0.0618,0.1047,0.2169,0.1837,0.5832
minus_redundancy_penalty,bimanual_manipulation,deformable_gap,combined_stress,4,84,0.5714,0.5475,0.5971,0.0638,0.0995,0.2088,0.1837,0.6147
minus_redundancy_penalty,bimanual_manipulation,deformable_gap,combined_stress,5,84,0.5833,0.5462,0.5988,0.0575,0.103,0.2112,0.1837,0.5988
minus_redundancy_penalty,bimanual_manipulation,deformable_gap,combined_stress,6,84,0.4762,0.5334,0.6071,0.0561,0.1034,0.2124,0.1837,0.6027
minus_redundancy_penalty,bimanual_manipulation,irreversible_side_effect_gap,combined_stress,0,84,0.6071,0.5615,0.6147,0.0582,0.0984,0.2144,0.1837,0.5944
minus_redundancy_penalty,bimanual_manipulation,irreversible_side_effect_gap,combined_stress,1,84,0.5476,0.5403,0.6205,0.0635,0.107,0.2077,0.1837,0.5963
minus_redundancy_penalty,bimanual_manipulation,irreversible_side_effect_gap,combined_stress,2,84,0.5119,0.5465,0.6068,0.0595,0.0996,0.2185,0.1837,0.5916
minus_redundancy_penalty,bimanual_manipulation,irreversible_side_effect_gap,combined_stress,3,84,0.6429,0.5362,0.613,0.0518,0.094,0.2191,0.1837,0.6009
minus_redundancy_penalty,bimanual_manipulation,irreversible_side_effect_gap,combined_stress,4,84,0.5952,0.5524,0.6002,0.0499,0.0902,0.2089,0.1837,0.5939
minus_redundancy_penalty,bimanual_manipulation,irreversible_side_effect_gap,combined_stress,5,84,0.5714,0.5422,0.6037,0.0585,0.0988,0.2078,0.1837,0.6018
minus_redundancy_penalty,bimanual_manipulation,irreversible_side_effect_gap,combined_stress,6,84,0.5,0.5507,0.5925,0.0585,0.106,0.211,0.1837,0.5997
minus_redundancy_penalty,bimanual_manipulation,combined_coverage_gap,combined_stress,0,84,0.5119,0.532,0.6078,0.0788,0.1111,0.2123,0.1837,0.5936
minus_redundancy_penalty,bimanual_manipulation,combined_coverage_gap,combined_stress,1,84,0.5357,0.5356,0.5837,0.0784,0.1086,0.2152,0.1837,0.6005
minus_redundancy_penalty,bimanual_manipulation,combined_coverage_gap,combined_stress,2,84,0.5,0.5221,0.618,0.074,0.1061,0.2046,0.1837,0.6016
minus_redundancy_penalty,bimanual_manipulation,combined_coverage_gap,combined_stress,3,84,0.5476,0.516,0.6131,0.0793,0.113,0.2093,0.1837,0.5932
minus_redundancy_penalty,bimanual_manipulation,combined_coverage_gap,combined_stress,4,84,0.5595,0.5327,0.5881,0.0804,0.1139,0.2133,0.1837,0.5912
minus_redundancy_penalty,bimanual_manipulation,combined_coverage_gap,combined_stress,5,84,0.4643,0.5414,0.6031,0.0792,0.1053,0.2117,0.1837,0.6068
minus_redundancy_penalty,bimanual_manipulation,combined_coverage_gap,combined_stress,6,84,0.5476,0.5245,0.6156,0.0754,0.1064,0.2086,0.1837,0.5906
minus_redundancy_penalty,tactile_contact_rich,nominal_coverage,combined_stress,0,84,0.5476,0.5797,0.5979,0.0292,0.0504,0.2073,0.1837,0.603
minus_redundancy_penalty,tactile_contact_rich,nominal_coverage,combined_stress,1,84,0.6429,0.5714,0.5923,0.0279,0.0495,0.2126,0.1837,0.6051
minus_redundancy_penalty,tactile_contact_rich,nominal_coverage,combined_stress,2,84,0.5714,0.5637,0.6074,0.026,0.0541,0.2108,0.1837,0.5959
minus_redundancy_penalty,tactile_contact_rich,nominal_coverage,combined_stress,3,84,0.5357,0.5622,0.6214,0.0359,0.0506,0.2035,0.1837,0.6045
minus_redundancy_penalty,tactile_contact_rich,nominal_coverage,combined_stress,4,84,0.5476,0.5768,0.6062,0.0218,0.0408,0.2074,0.1837,0.6068
minus_redundancy_penalty,tactile_contact_rich,nominal_coverage,combined_stress,5,84,0.5119,0.5774,0.6303,0.0294,0.0564,0.2036,0.1837,0.6106
minus_redundancy_penalty,tactile_contact_rich,nominal_coverage,combined_stress,6,84,0.6071,0.5798,0.5987,0.0299,0.0449,0.2037,0.1837,0.5989
minus_redundancy_penalty,tactile_contact_rich,contact_transition_gap,combined_stress,0,84,0.5595,0.5332,0.6109,0.0614,0.0958,0.1993,0.1837,0.5904
minus_redundancy_penalty,tactile_contact_rich,contact_transition_gap,combined_stress,1,84,0.5952,0.5456,0.6095,0.069,0.1003,0.208,0.1837,0.5985
minus_redundancy_penalty,tactile_contact_rich,contact_transition_gap,combined_stress,2,84,0.5476,0.5298,0.6187,0.0729,0.0868,0.2115,0.1837,0.5814
minus_redundancy_penalty,tactile_contact_rich,contact_transition_gap,combined_stress,3,84,0.5714,0.5326,0.6048,0.0625,0.09,0.2075,0.1837,0.595
minus_redundancy_penalty,tactile_contact_rich,contact_transition_gap,combined_stress,4,84,0.5833,0.5323,0.6042,0.0681,0.0959,0.2132,0.1837,0.5943
minus_redundancy_penalty,tactile_contact_rich,contact_transition_gap,combined_stress,5,84,0.5119,0.5294,0.6052,0.0664,0.0957,0.2045,0.1837,0.6064
minus_redundancy_penalty,tactile_contact_rich,contact_transition_gap,combined_stress,6,84,0.5357,0.5435,0.6165,0.0642,0.1024,0.2108,0.1837,0.5999
minus_redundancy_penalty,tactile_contact_rich,force_tactile_gap,combined_stress,0,84,0.4524,0.5274,0.6009,0.0837,0.0864,0.2103,0.1837,0.598
minus_redundancy_penalty,tactile_contact_rich,force_tactile_gap,combined_stress,1,84,0.5476,0.5262,0.5944,0.0811,0.0956,0.205,0.1837,0.5919
minus_redundancy_penalty,tactile_contact_rich,force_tactile_gap,combined_stress,2,84,0.5476,0.5307,0.6056,0.0782,0.0937,0.2149,0.1837,0.6079
minus_redundancy_penalty,tactile_contact_rich,force_tactile_gap,combined_stress,3,84,0.5952,0.5261,0.6007,0.0822,0.0846,0.2141,0.1837,0.5889
minus_redundancy_penalty,tactile_contact_rich,force_tactile_gap,combined_stress,4,84,0.5238,0.5273,0.5932,0.0795,0.1002,0.2116,0.1837,0.6049
minus_redundancy_penalty,tactile_contact_rich,force_tactile_gap,combined_stress,5,84,0.4762,0.5413,0.6058,0.0759,0.1,0.216,0.1837,0.5894
minus_redundancy_penalty,tactile_contact_rich,force_tactile_gap,combined_stress,6,84,0.5595,0.5266,0.5872,0.09,0.102,0.2099,0.1837,0.6101
minus_redundancy_penalty,tactile_contact_rich,recovery_gap,combined_stress,0,84,0.4405,0.5348,0.6115,0.0785,0.101,0.2085,0.1837,0.5983
minus_redundancy_penalty,tactile_contact_rich,recovery_gap,combined_stress,1,84,0.4881,0.5278,0.605,0.0814,0.1051,0.2158,0.1837,0.6064
minus_redundancy_penalty,tactile_contact_rich,recovery_gap,combined_stress,2,84,0.5476,0.5172,0.6017,0.0867,0.0995,0.206,0.1837,0.6016
minus_redundancy_penalty,tactile_contact_rich,recovery_gap,combined_stress,3,84,0.5238,0.5253,0.6096,0.0769,0.0976,0.206,0.1837,0.6023
minus_redundancy_penalty,tactile_contact_rich,recovery_gap,combined_stress,4,84,0.4762,0.5227,0.5941,0.0799,0.0974,0.2054,0.1837,0.61
minus_redundancy_penalty,tactile_contact_rich,recovery_gap,combined_stress,5,84,0.4167,0.5176,0.6004,0.0796,0.1027,0.2088,0.1837,0.6027
minus_redundancy_penalty,tactile_contact_rich,recovery_gap,combined_stress,6,84,0.6548,0.5347,0.5933,0.0757,0.0963,0.2122,0.1837,0.5935
minus_redundancy_penalty,tactile_contact_rich,deformable_gap,combined_stress,0,84,0.5595,0.5229,0.6014,0.0853,0.0961,0.2098,0.1837,0.6011
minus_redundancy_penalty,tactile_contact_rich,deformable_gap,combined_stress,1,84,0.4524,0.5173,0.602,0.0769,0.1,0.2076,0.1837,0.5942
minus_redundancy_penalty,tactile_contact_rich,deformable_gap,combined_stress,2,84,0.4524,0.5277,0.6273,0.0817,0.1029,0.2097,0.1837,0.5924
